Date,Open,High,Low,Close,Volume,Currency
2014-07-02,1385.77,1390.02,1384.71,1388.11,55064316,SEK
2014-07-03,1390.46,1409.44,1390.01,1409.44,87331736,SEK
2014-07-04,1408.71,1409.17,1399.94,1399.94,49272024,SEK
2014-07-07,1399.39,1404.68,1396.35,1397.11,50356908,SEK
2014-07-08,1398.56,1399.88,1381.59,1381.59,60257620,SEK
2014-07-09,1383.72,1385.43,1376.68,1379.77,49516696,SEK
2014-07-10,1379.09,1379.09,1355.55,1357.82,74189320,SEK
2014-07-11,1359.45,1366.53,1356.24,1362.35,58771488,SEK
2014-07-14,1369.0,1383.04,1367.96,1382.55,55312644,SEK
2014-07-15,1384.19,1386.03,1368.83,1372.25,66758328,SEK
2014-07-16,1374.86,1393.12,1374.86,1393.12,74874760,SEK
2014-07-17,1389.7,1390.88,1376.36,1376.36,91917552,SEK
2014-07-18,1379.17,1388.82,1373.45,1387.37,127989912,SEK
2014-07-21,1388.28,1389.92,1378.64,1383.53,70095776,SEK
2014-07-22,1389.99,1399.09,1389.98,1399.09,64100784,SEK
2014-07-23,1396.36,1401.91,1395.34,1398.13,65132900,SEK
2014-07-24,1398.6,1407.55,1397.04,1405.7,66714204,SEK
2014-07-25,1403.04,1408.57,1401.0,1404.12,48937508,SEK
2014-07-28,1405.66,1408.2,1395.23,1400.87,43565304,SEK
2014-07-29,1403.38,1404.72,1397.18,1397.89,42021740,SEK
2014-07-30,1399.31,1402.96,1395.86,1398.23,46048072,SEK
2014-07-31,1400.02,1400.36,1377.29,1379.87,67470696,SEK
2014-08-01,1378.89,1383.55,1360.53,1361.44,67747080,SEK
2014-08-04,1369.17,1371.54,1360.14,1361.03,49870088,SEK
2014-08-05,1364.51,1368.29,1360.47,1366.13,54222404,SEK
2014-08-06,1358.39,1358.48,1342.19,1344.3,80382104,SEK
2014-08-07,1344.69,1349.7,1334.06,1334.4,67128616,SEK
2014-08-08,1325.0,1333.85,1320.99,1331.56,72126464,SEK
2014-08-11,1341.45,1358.16,1339.83,1357.36,64975168,SEK
2014-08-12,1356.5,1356.5,1346.93,1349.96,62405880,SEK
2014-08-13,1356.2,1361.82,1354.81,1361.82,64218952,SEK
2014-08-14,1355.49,1357.64,1350.04,1353.94,55145364,SEK
2014-08-15,1359.54,1368.51,1352.98,1352.98,66501648,SEK
2014-08-18,1365.07,1369.32,1362.32,1369.32,46569304,SEK
2014-08-19,1371.7,1376.61,1369.6,1376.61,54331796,SEK
2014-08-20,1376.19,1381.02,1367.87,1373.49,58174812,SEK
2014-08-21,1375.75,1385.18,1373.38,1385.03,67773080,SEK
2014-08-22,1386.14,1388.07,1378.17,1382.72,52513796,SEK
2014-08-25,1391.56,1394.69,1385.56,1394.68,46665612,SEK
2014-08-26,1393.36,1397.54,1388.73,1397.54,55468896,SEK
2014-08-27,1397.65,1398.48,1392.81,1397.41,54564152,SEK
2014-08-28,1393.64,1394.83,1380.59,1383.03,76118424,SEK
2014-08-29,1386.48,1388.99,1382.1,1388.88,66687044,SEK
2014-09-01,1390.63,1393.59,1382.47,1386.97,52905592,SEK
2014-09-02,1390.37,1391.94,1384.69,1387.94,57161096,SEK
2014-09-03,1393.25,1402.18,1391.88,1398.48,79186744,SEK
2014-09-04,1396.46,1402.34,1392.2,1397.99,80404176,SEK
2014-09-05,1397.08,1398.05,1384.86,1388.38,75692952,SEK
2014-09-08,1389.95,1392.73,1383.35,1392.73,67090428,SEK
2014-09-09,1389.38,1391.31,1382.56,1382.78,73203136,SEK
2014-09-10,1378.82,1388.31,1376.18,1387.38,74475816,SEK
2014-09-11,1392.29,1394.05,1378.44,1382.85,83779288,SEK
2014-09-12,1383.29,1389.6,1383.12,1388.59,60328056,SEK
2014-09-15,1382.12,1396.87,1380.22,1393.22,62511184,SEK
2014-09-16,1392.32,1395.29,1384.55,1395.29,68389560,SEK
2014-09-17,1399.45,1409.12,1399.29,1407.04,71976328,SEK
2014-09-18,1407.29,1416.8,1406.84,1416.79,82579688,SEK
2014-09-19,1424.22,1424.22,1418.23,1421.48,94950712,SEK
2014-09-22,1416.25,1423.6,1412.79,1418.29,72992112,SEK
2014-09-23,1416.71,1417.48,1405.32,1405.32,102297592,SEK
2014-09-24,1405.5,1411.23,1399.4,1411.23,96157040,SEK
2014-09-25,1408.2,1413.88,1391.01,1393.09,90015800,SEK
2014-09-26,1394.08,1400.31,1387.31,1396.2,74080512,SEK
2014-09-29,1397.1,1400.11,1384.09,1392.39,60114656,SEK
2014-09-30,1393.75,1403.22,1390.89,1403.0,92260816,SEK
2014-10-01,1396.48,1399.8,1381.59,1381.59,91865088,SEK
2014-10-02,1382.1,1382.22,1353.93,1353.93,93888648,SEK
2014-10-03,1362.47,1371.42,1360.97,1369.52,70507568,SEK
2014-10-06,1374.87,1380.73,1365.67,1365.71,71789008,SEK
2014-10-07,1364.04,1364.04,1337.63,1337.63,99528680,SEK
2014-10-08,1333.3,1336.43,1325.99,1331.83,92358152,SEK
2014-10-09,1345.44,1348.81,1316.15,1322.31,105996576,SEK
2014-10-10,1310.24,1316.93,1297.46,1302.34,112370992,SEK
2014-10-13,1292.48,1308.02,1289.33,1294.64,86439344,SEK
2014-10-14,1290.11,1308.93,1287.73,1307.86,114656192,SEK
2014-10-15,1308.75,1309.03,1269.91,1269.91,146778064,SEK
2014-10-16,1276.41,1285.33,1246.56,1271.01,173247472,SEK
2014-10-17,1274.16,1310.46,1267.78,1310.46,132124912,SEK
2014-10-20,1310.46,1310.83,1293.24,1306.44,105786888,SEK
2014-10-21,1306.95,1338.12,1301.51,1338.12,128065880,SEK
2014-10-22,1343.78,1348.15,1334.13,1344.34,111846224,SEK
2014-10-23,1345.39,1363.7,1336.11,1361.88,117755048,SEK
2014-10-24,1367.34,1367.34,1353.82,1358.57,123410712,SEK
2014-10-27,1373.92,1374.07,1348.79,1360.33,95895824,SEK
2014-10-28,1366.94,1381.29,1364.86,1380.83,110014736,SEK
2014-10-29,1385.95,1393.46,1383.48,1389.95,97180080,SEK
2014-10-30,1396.39,1398.02,1379.91,1397.18,88454144,SEK
2014-10-31,1413.43,1414.08,1404.19,1412.84,54650100,SEK
2014-11-03,1413.69,1414.93,1396.23,1399.05,84075368,SEK
2014-11-04,1398.59,1407.51,1397.34,1399.87,83275200,SEK
2014-11-05,1407.85,1414.09,1406.49,1414.09,86403744,SEK
2014-11-06,1409.37,1422.61,1406.31,1415.3,109312616,SEK
2014-11-07,1419.36,1422.11,1404.98,1410.88,79948048,SEK
2014-11-10,1410.23,1417.95,1406.71,1417.82,59820984,SEK
2014-11-11,1420.44,1425.06,1418.78,1424.93,67533752,SEK
2014-11-12,1424.92,1426.14,1408.86,1408.86,71172000,SEK
2014-11-13,1417.68,1423.13,1412.68,1422.76,77097096,SEK
2014-11-14,1424.4,1424.4,1411.58,1415.6,68520536,SEK
2014-11-17,1409.47,1421.82,1408.35,1419.92,56352128,SEK
2014-11-18,1421.29,1432.38,1419.31,1432.38,76922480,SEK
2014-11-19,1432.25,1432.58,1426.04,1428.01,59938528,SEK
2014-11-20,1429.37,1430.41,1418.61,1423.71,76496560,SEK
2014-11-21,1424.93,1447.53,1424.16,1447.53,104511104,SEK
2014-11-24,1445.75,1456.59,1445.15,1456.59,71481016,SEK
2014-11-25,1455.58,1467.97,1455.35,1467.36,83968904,SEK
2014-11-26,1467.87,1474.89,1455.5,1457.81,64787560,SEK
2014-11-27,1460.32,1467.31,1458.62,1465.96,49913288,SEK
2014-11-28,1466.07,1466.15,1453.77,1461.34,82823152,SEK
2014-12-01,1454.21,1456.9,1447.78,1450.03,79058312,SEK
2014-12-02,1455.82,1463.44,1447.97,1450.07,74997632,SEK
2014-12-03,1452.15,1466.02,1452.13,1464.84,79110568,SEK
2014-12-04,1467.74,1471.92,1447.18,1447.82,83995128,SEK
2014-12-05,1457.41,1474.7,1455.93,1474.7,76363808,SEK
2014-12-08,1470.31,1472.66,1466.19,1467.88,54877536,SEK
2014-12-09,1457.4,1466.47,1447.96,1452.24,82331944,SEK
2014-12-10,1454.8,1462.71,1450.49,1452.8,74415512,SEK
2014-12-11,1450.15,1459.45,1445.45,1454.45,78888000,SEK
2014-12-12,1448.89,1450.46,1425.86,1425.86,78463112,SEK
2014-12-15,1428.37,1438.39,1408.75,1408.75,88175736,SEK
2014-12-16,1411.36,1414.6,1386.61,1413.58,142390096,SEK
2014-12-17,1402.14,1409.12,1397.8,1405.35,109715040,SEK
2014-12-18,1424.01,1441.85,1419.99,1441.85,103013040,SEK
2014-12-19,1452.06,1456.51,1435.27,1452.36,111573288,SEK
2014-12-22,1453.66,1465.33,1453.66,1461.75,69701720,SEK
2014-12-23,1462.11,1472.0,1460.18,1470.49,54787172,SEK
2014-12-29,1473.01,1479.37,1470.66,1478.93,53992536,SEK
2014-12-30,1475.49,1476.33,1463.13,1464.55,62781504,SEK
2015-01-02,1470.55,1472.61,1460.67,1463.78,45386012,SEK
2015-01-05,1460.89,1467.69,1453.53,1454.81,35664464,SEK
2015-01-07,1432.3,1441.31,1421.34,1421.34,115963536,SEK
2015-01-08,1439.2,1458.17,1428.54,1456.72,109138544,SEK
2015-01-09,1453.51,1460.99,1439.15,1444.46,82942696,SEK
2015-01-12,1455.54,1460.11,1444.55,1453.64,81148432,SEK
2015-01-13,1451.12,1468.85,1449.84,1465.66,98764968,SEK
2015-01-14,1454.85,1459.68,1434.79,1434.79,118208032,SEK
2015-01-15,1446.46,1458.0,1421.84,1457.36,155081968,SEK
2015-01-16,1451.47,1470.47,1447.41,1468.9,101829848,SEK
2015-01-19,1473.85,1479.81,1466.78,1476.31,79331848,SEK
2015-01-20,1480.86,1498.27,1480.62,1491.59,130150176,SEK
2015-01-21,1496.28,1501.22,1483.26,1501.22,94540880,SEK
2015-01-22,1503.96,1526.46,1501.48,1523.8,124910616,SEK
2015-01-23,1533.17,1540.91,1530.36,1536.39,123660168,SEK
2015-01-26,1530.4,1554.7,1527.36,1554.7,91622864,SEK
2015-01-27,1548.97,1554.66,1525.44,1533.37,129116144,SEK
2015-01-28,1548.19,1562.54,1539.15,1562.54,149680576,SEK
2015-01-29,1554.84,1570.84,1550.11,1570.39,150315184,SEK
2015-01-30,1575.98,1582.1,1572.55,1573.62,133077072,SEK
2015-02-02,1576.17,1579.02,1567.63,1575.94,98332624,SEK
2015-02-03,1581.45,1594.63,1581.16,1593.41,106454696,SEK
2015-02-04,1592.03,1596.27,1574.0,1579.31,116647240,SEK
2015-02-05,1573.29,1588.32,1572.72,1586.13,124942088,SEK
2015-02-06,1586.51,1601.12,1580.99,1599.55,95454560,SEK
2015-02-09,1591.15,1593.18,1582.56,1591.4,93119304,SEK
2015-02-10,1592.2,1605.94,1583.04,1602.74,98418904,SEK
2015-02-11,1600.61,1604.97,1589.36,1593.03,215976304,SEK
2015-02-12,1594.6,1631.27,1594.3,1624.35,149988320,SEK
2015-02-13,1630.79,1643.84,1628.48,1642.04,99900216,SEK
2015-02-16,1640.04,1644.29,1637.17,1644.29,62302392,SEK
2015-02-17,1638.62,1639.08,1625.19,1630.99,99568736,SEK
2015-02-18,1634.67,1652.38,1634.67,1652.15,103306464,SEK
2015-02-19,1648.18,1662.24,1642.6,1662.24,101261368,SEK
2015-02-20,1659.84,1665.07,1652.85,1664.33,84101832,SEK
2015-02-23,1672.83,1679.49,1667.68,1679.48,97057496,SEK
2015-02-24,1680.85,1685.65,1666.93,1683.91,80976656,SEK
2015-02-25,1681.75,1685.67,1675.38,1678.73,75454160,SEK
2015-02-26,1678.2,1686.05,1678.2,1684.83,62735092,SEK
2015-02-27,1685.86,1695.37,1679.21,1691.03,89124656,SEK
2015-03-02,1691.44,1701.07,1675.98,1686.64,87736160,SEK
2015-03-03,1687.69,1694.29,1660.29,1661.87,89032512,SEK
2015-03-04,1662.16,1667.19,1643.62,1664.5,114816528,SEK
2015-03-05,1669.55,1678.54,1669.11,1669.56,90685288,SEK
2015-03-06,1670.9,1675.29,1661.65,1662.55,90281472,SEK
2015-03-09,1658.91,1666.05,1642.46,1660.36,89402800,SEK
2015-03-10,1657.28,1661.78,1640.25,1641.71,97652592,SEK
2015-03-11,1636.68,1667.91,1634.8,1663.31,124954240,SEK
2015-03-12,1663.14,1666.78,1653.24,1661.68,86037440,SEK
2015-03-13,1669.03,1669.74,1660.47,1665.13,83643752,SEK
2015-03-16,1671.33,1690.27,1671.06,1689.67,77713128,SEK
2015-03-17,1689.89,1691.64,1666.74,1675.88,80722880,SEK
2015-03-18,1678.14,1710.17,1674.25,1703.96,118458672,SEK
2015-03-19,1706.13,1719.44,1699.31,1707.5,113456192,SEK
2015-03-20,1698.55,1710.92,1696.48,1710.87,119987576,SEK
2015-03-23,1708.1,1708.57,1695.37,1698.38,97071376,SEK
2015-03-24,1701.97,1704.05,1691.96,1701.29,98312976,SEK
2015-03-25,1700.99,1705.56,1688.99,1694.39,115214832,SEK
2015-03-26,1674.98,1675.94,1654.04,1675.61,99883840,SEK
2015-03-27,1673.37,1681.62,1662.31,1662.56,82681776,SEK
2015-03-30,1670.71,1687.17,1669.52,1687.17,72268408,SEK
2015-03-31,1685.97,1689.22,1666.74,1667.73,95731504,SEK
2015-04-01,1661.79,1677.66,1654.99,1669.49,88051376,SEK
2015-04-02,1671.18,1675.57,1668.86,1675.52,28341772,SEK
2015-04-07,1691.31,1700.63,1687.96,1697.43,91198616,SEK
2015-04-08,1696.76,1701.58,1686.26,1686.77,90066656,SEK
2015-04-09,1688.49,1695.94,1687.16,1695.93,84546240,SEK
2015-04-10,1695.8,1699.98,1692.54,1699.96,93136976,SEK
2015-04-13,1700.87,1701.08,1688.61,1700.36,75276088,SEK
2015-04-14,1699.74,1709.01,1694.98,1701.39,93949936,SEK
2015-04-15,1699.8,1714.62,1699.48,1710.61,84051632,SEK
2015-04-16,1710.59,1710.83,1690.93,1690.93,89976672,SEK
2015-04-17,1687.58,1690.08,1655.72,1655.72,113847360,SEK
2015-04-20,1658.88,1678.39,1658.88,1678.28,79635096,SEK
2015-04-21,1683.5,1697.5,1679.36,1694.72,107243088,SEK
2015-04-22,1698.14,1713.48,1685.6,1706.25,165373600,SEK
2015-04-23,1708.48,1716.89,1681.26,1689.77,174303920,SEK
2015-04-24,1694.57,1700.23,1689.89,1698.51,117446912,SEK
2015-04-27,1705.58,1720.02,1697.81,1719.93,121679016,SEK
2015-04-28,1713.79,1715.9,1671.51,1679.52,136044944,SEK
2015-04-29,1686.06,1691.04,1632.68,1636.18,155363840,SEK
2015-04-30,1633.48,1642.97,1615.45,1628.04,95831232,SEK
2015-05-04,1644.3,1644.3,1630.29,1634.1,94077848,SEK
2015-05-05,1631.55,1640.68,1595.38,1595.48,137420976,SEK
2015-05-06,1594.65,1602.48,1573.9,1584.17,121103496,SEK
2015-05-07,1577.33,1594.42,1558.16,1587.65,139110112,SEK
2015-05-08,1603.13,1619.01,1580.13,1616.45,134903360,SEK
2015-05-11,1614.74,1625.17,1607.65,1617.04,84192320,SEK
2015-05-12,1609.19,1609.89,1589.66,1600.1,106172864,SEK
2015-05-13,1604.0,1622.03,1603.95,1622.01,49438616,SEK
2015-05-15,1629.71,1637.11,1615.02,1616.48,98570256,SEK
2015-05-18,1621.33,1626.79,1611.59,1622.57,84242872,SEK
2015-05-19,1628.2,1637.05,1620.76,1633.26,100613224,SEK
2015-05-20,1633.97,1637.7,1626.59,1637.48,68769944,SEK
2015-05-21,1633.26,1642.19,1627.8,1642.19,72921992,SEK
2015-05-22,1644.09,1653.71,1639.39,1648.46,62802312,SEK
2015-05-25,1650.11,1650.69,1639.1,1650.69,28562528,SEK
2015-05-26,1650.06,1656.98,1636.16,1638.49,73656128,SEK
2015-05-27,1642.49,1664.16,1637.79,1664.08,91179392,SEK
2015-05-28,1661.61,1668.48,1657.99,1667.06,75273176,SEK
2015-05-29,1669.13,1669.13,1644.99,1644.99,106785248,SEK
2015-06-01,1648.47,1656.85,1644.76,1649.59,69266080,SEK
2015-06-02,1657.59,1657.59,1629.94,1638.65,81227344,SEK
2015-06-03,1642.26,1650.28,1632.27,1641.69,74032608,SEK
2015-06-04,1638.74,1639.26,1618.84,1625.02,87448816,SEK
2015-06-05,1616.95,1616.95,1601.16,1606.45,76288064,SEK
2015-06-08,1602.84,1608.24,1589.57,1589.57,61732228,SEK
2015-06-09,1588.31,1594.46,1569.46,1587.84,69333120,SEK
2015-06-10,1584.83,1613.03,1578.85,1610.38,75221616,SEK
2015-06-11,1609.4,1618.66,1596.48,1604.89,83937488,SEK
2015-06-12,1605.54,1611.4,1588.43,1597.33,78579544,SEK
2015-06-15,1584.36,1586.38,1561.52,1566.99,87957480,SEK
2015-06-16,1558.27,1585.8,1548.68,1582.23,89918472,SEK
2015-06-17,1582.9,1584.27,1565.86,1567.46,74591040,SEK
2015-06-18,1564.01,1565.23,1538.47,1562.42,98089184,SEK
2015-06-22,1591.52,1606.62,1581.63,1606.62,101822504,SEK
2015-06-23,1614.46,1628.24,1611.54,1620.95,115671312,SEK
2015-06-24,1623.87,1627.57,1606.75,1611.5,90845768,SEK
2015-06-25,1599.94,1613.17,1594.9,1601.12,83874896,SEK
2015-06-26,1593.6,1614.3,1584.03,1608.26,64600272,SEK
2015-06-29,1550.3,1585.78,1545.58,1559.8,91159520,SEK
2015-06-30,1556.68,1561.34,1537.93,1541.66,111308744,SEK
2015-07-01,1550.64,1582.1,1546.42,1575.5,91801152,SEK
2015-07-02,1573.82,1577.77,1560.63,1562.1,80908608,SEK
2015-07-03,1564.29,1564.29,1544.55,1553.6,51884592,SEK
2015-07-06,1530.99,1539.46,1525.9,1526.94,77290816,SEK
2015-07-07,1535.89,1541.71,1516.09,1516.12,85819736,SEK
2015-07-08,1519.6,1528.61,1507.01,1520.88,80441904,SEK
2015-07-09,1527.43,1552.04,1524.48,1549.59,76718728,SEK
2015-07-10,1579.54,1590.54,1570.63,1590.54,92079032,SEK
2015-07-13,1601.14,1616.56,1601.14,1614.42,71076496,SEK
2015-07-14,1612.17,1616.56,1607.14,1616.24,61743852,SEK
2015-07-15,1611.92,1612.55,1600.4,1601.97,78816344,SEK
2015-07-16,1611.81,1639.18,1611.19,1636.12,125497144,SEK
2015-07-17,1648.48,1648.81,1630.02,1635.47,128478608,SEK
2015-07-20,1641.48,1655.82,1641.48,1653.44,73278432,SEK
2015-07-21,1657.43,1658.93,1634.87,1636.42,86455184,SEK
2015-07-22,1631.25,1633.35,1621.27,1621.27,76093352,SEK
2015-07-23,1635.53,1636.49,1617.4,1619.81,67183280,SEK
2015-07-24,1618.61,1626.72,1611.19,1612.8,65576228,SEK
2015-07-27,1607.16,1608.06,1581.07,1581.33,70717712,SEK
2015-07-28,1587.58,1594.86,1578.39,1588.22,65385752,SEK
2015-07-29,1596.73,1603.32,1583.08,1597.86,60095664,SEK
2015-07-30,1605.84,1609.38,1592.19,1603.5,59643540,SEK
2015-07-31,1606.61,1615.64,1600.45,1615.64,58374416,SEK
2015-08-03,1615.44,1621.73,1610.49,1618.28,53741748,SEK
2015-08-04,1616.56,1616.9,1606.54,1611.88,55724180,SEK
2015-08-05,1615.63,1630.01,1615.63,1627.42,68046568,SEK
2015-08-06,1626.55,1627.48,1619.42,1621.57,54035968,SEK
2015-08-07,1621.35,1622.94,1612.28,1612.28,50275224,SEK
2015-08-10,1621.35,1636.63,1608.27,1636.54,73797928,SEK
2015-08-11,1633.82,1638.12,1611.61,1614.72,97132360,SEK
2015-08-12,1604.03,1604.03,1573.12,1575.04,99474432,SEK
2015-08-13,1597.39,1599.61,1586.29,1594.15,69655800,SEK
2015-08-14,1594.88,1598.29,1583.34,1586.83,65959248,SEK
2015-08-17,1598.69,1603.68,1578.41,1592.81,69726224,SEK
2015-08-18,1587.08,1592.84,1580.39,1583.53,60432528,SEK
2015-08-19,1576.86,1576.86,1553.27,1553.51,82169728,SEK
2015-08-20,1546.82,1553.54,1532.96,1534.39,89187312,SEK
2015-08-21,1516.19,1530.71,1495.36,1495.36,118283072,SEK
2015-08-24,1451.78,1471.65,1405.01,1428.08,223030128,SEK
2015-08-25,1446.86,1487.26,1440.98,1483.35,170840064,SEK
2015-08-26,1465.87,1490.48,1444.63,1458.2,108430288,SEK
2015-08-27,1494.49,1505.88,1485.67,1502.86,116718528,SEK
2015-08-28,1506.84,1509.71,1490.46,1509.71,84008592,SEK
2015-08-31,1502.83,1504.55,1486.61,1501.07,61365372,SEK
2015-09-01,1487.27,1489.07,1460.67,1469.87,100980560,SEK
2015-09-02,1477.39,1486.13,1464.41,1471.51,81923720,SEK
2015-09-03,1487.9,1506.53,1479.13,1500.21,100271808,SEK
2015-09-04,1485.48,1486.05,1459.49,1461.46,88770064,SEK
2015-09-07,1473.45,1479.88,1466.2,1471.75,45544520,SEK
2015-09-08,1482.96,1499.47,1480.67,1488.88,75397488,SEK
2015-09-09,1518.5,1524.23,1505.99,1507.15,95885248,SEK
2015-09-10,1495.05,1505.66,1487.91,1494.35,96653136,SEK
2015-09-11,1498.36,1499.12,1484.18,1488.41,72847888,SEK
2015-09-14,1489.02,1491.82,1462.76,1467.73,97380792,SEK
2015-09-15,1467.72,1475.11,1450.57,1469.08,81057672,SEK
2015-09-16,1480.05,1490.56,1477.59,1483.66,80255424,SEK
2015-09-17,1486.38,1488.7,1480.37,1486.46,94306032,SEK
2015-09-18,1478.66,1478.69,1446.98,1453.11,122492584,SEK
2015-09-21,1449.17,1467.57,1443.73,1462.66,83662816,SEK
2015-09-22,1455.17,1455.87,1424.53,1425.39,138372512,SEK
2015-09-23,1423.14,1432.38,1416.92,1421.49,84696368,SEK
2015-09-24,1422.86,1424.2,1378.94,1381.87,136757904,SEK
2015-09-25,1401.05,1421.63,1401.05,1418.47,102417848,SEK
2015-09-28,1414.92,1416.08,1389.38,1389.38,92629400,SEK
2015-09-29,1374.58,1403.3,1369.29,1391.88,117661872,SEK
2015-09-30,1415.02,1423.83,1407.34,1416.88,119541296,SEK
2015-10-01,1432.4,1435.97,1399.34,1404.45,114603168,SEK
2015-10-02,1416.66,1429.38,1396.2,1412.86,112089912,SEK
2015-10-05,1434.95,1456.97,1429.65,1456.97,103227520,SEK
2015-10-06,1457.38,1464.58,1441.35,1457.15,95811328,SEK
2015-10-07,1459.26,1471.64,1452.01,1452.01,106585024,SEK
2015-10-08,1448.42,1464.98,1447.36,1464.49,90922168,SEK
2015-10-09,1477.28,1490.2,1473.99,1483.74,104168272,SEK
2015-10-12,1488.08,1504.6,1472.52,1481.43,81913344,SEK
2015-10-13,1483.29,1483.47,1452.78,1460.11,89299552,SEK
2015-10-14,1451.66,1455.06,1441.29,1442.75,97191520,SEK
2015-10-15,1444.2,1453.87,1441.76,1453.87,150491344,SEK
2015-10-16,1463.95,1469.71,1444.88,1452.36,112640344,SEK
2015-10-19,1452.62,1466.74,1452.21,1458.01,84086592,SEK
2015-10-20,1463.83,1471.82,1449.55,1466.67,112363200,SEK
2015-10-21,1460.31,1463.14,1443.16,1452.09,121074824,SEK
2015-10-22,1449.29,1485.66,1434.72,1484.47,128618856,SEK
2015-10-23,1490.38,1514.85,1486.1,1506.59,143131888,SEK
2015-10-26,1506.49,1515.23,1499.29,1506.15,85347816,SEK
2015-10-27,1503.08,1504.08,1485.72,1487.03,84011544,SEK
2015-10-28,1490.96,1503.22,1482.03,1499.64,82410440,SEK
2015-10-29,1505.98,1505.98,1484.17,1495.86,90237864,SEK
2015-10-30,1498.29,1508.45,1496.51,1499.23,42945008,SEK
2015-11-02,1487.47,1509.7,1480.29,1502.44,80829760,SEK
2015-11-03,1506.04,1508.68,1496.13,1507.45,76523736,SEK
2015-11-04,1513.52,1533.95,1512.89,1529.43,109209328,SEK
2015-11-05,1530.42,1535.05,1521.13,1523.25,97492408,SEK
2015-11-06,1523.56,1536.58,1516.54,1526.49,97864768,SEK
2015-11-09,1530.36,1537.25,1511.55,1511.55,78724960,SEK
2015-11-10,1515.53,1517.85,1488.19,1499.4,94427640,SEK
2015-11-11,1504.44,1518.3,1503.16,1511.46,67901864,SEK
2015-11-12,1511.84,1512.61,1487.96,1488.4,75540880,SEK
2015-11-13,1481.76,1485.56,1469.0,1476.21,77237576,SEK
2015-11-16,1476.21,1485.68,1458.52,1479.04,82938208,SEK
2015-11-17,1479.24,1514.33,1479.24,1513.93,85093224,SEK
2015-11-18,1513.93,1515.21,1504.38,1514.18,59042800,SEK
2015-11-19,1514.18,1530.91,1507.83,1512.77,78421816,SEK
2015-11-20,1512.77,1525.48,1505.94,1521.87,85115184,SEK
2015-11-23,1521.87,1521.87,1509.27,1515.8,62435532,SEK
2015-11-24,1515.8,1515.8,1486.74,1488.89,127445824,SEK
2015-11-25,1488.89,1508.38,1487.95,1506.52,87439784,SEK
2015-11-26,1505.39,1524.62,1502.3,1522.28,67053844,SEK
2015-11-27,1519.6,1527.62,1511.62,1522.01,52167492,SEK
2015-11-30,1521.9,1542.12,1515.33,1536.05,104820560,SEK
2015-12-01,1536.28,1546.53,1527.45,1530.52,83807384,SEK
2015-12-02,1530.61,1539.54,1521.64,1533.87,89276320,SEK
2015-12-03,1533.74,1544.94,1502.41,1502.41,123604760,SEK
2015-12-04,1501.98,1501.98,1475.79,1485.32,102179560,SEK
2015-12-07,1490.26,1504.61,1489.62,1494.52,75372368,SEK
2015-12-08,1494.06,1494.06,1450.44,1454.99,101834600,SEK
2015-12-09,1455.74,1460.85,1428.62,1440.93,116792144,SEK
2015-12-10,1440.01,1444.67,1427.59,1433.41,88730848,SEK
2015-12-11,1433.38,1433.38,1399.9,1401.14,108386616,SEK
2015-12-14,1401.81,1418.66,1388.78,1389.26,107420976,SEK
2015-12-15,1389.26,1427.11,1389.26,1426.47,110143720,SEK
2015-12-16,1426.73,1439.5,1418.87,1428.02,101334352,SEK
2015-12-17,1429.72,1461.49,1429.72,1438.32,101141080,SEK
2015-12-18,1435.79,1435.79,1415.12,1422.63,105503392,SEK
2015-12-21,1422.63,1443.8,1419.13,1419.12,90556200,SEK
2015-12-22,1419.35,1428.45,1410.24,1413.74,71700424,SEK
2015-12-23,1415.01,1446.69,1415.01,1446.69,72466216,SEK
2015-12-28,1447.69,1451.71,1432.55,1434.06,50472216,SEK
2015-12-29,1435.12,1452.95,1435.12,1452.95,98286160,SEK
2015-12-30,1453.19,1455.42,1442.17,1446.82,59692836,SEK
2016-01-04,1441.34,1441.34,1394.27,1394.39,93981808,SEK
2016-01-05,1398.0,1410.47,1384.05,1387.03,46504036,SEK
2016-01-07,1379.66,1379.66,1326.7,1357.12,175746752,SEK
2016-01-08,1359.1,1379.95,1348.76,1348.76,107354192,SEK
2016-01-11,1348.23,1362.03,1342.68,1348.64,90756424,SEK
2016-01-12,1348.42,1369.05,1345.67,1351.26,102273736,SEK
2016-01-13,1352.61,1377.87,1352.61,1360.98,100038720,SEK
2016-01-14,1359.08,1359.08,1326.71,1339.47,166859744,SEK
2016-01-15,1339.64,1348.51,1296.92,1305.24,135772480,SEK
2016-01-18,1306.56,1322.59,1300.54,1306.02,87034664,SEK
2016-01-19,1311.72,1341.73,1311.72,1332.16,112168832,SEK
2016-01-20,1332.17,1332.17,1289.4,1290.94,118335448,SEK
2016-01-21,1290.24,1319.81,1283.13,1312.6,123405648,SEK
2016-01-22,1320.14,1364.24,1320.14,1361.36,124916408,SEK
2016-01-25,1362.35,1367.81,1345.55,1354.41,92426784,SEK
2016-01-26,1351.42,1376.12,1332.4,1375.73,105874800,SEK
2016-01-27,1377.47,1377.47,1353.64,1365.59,142143488,SEK
2016-01-28,1360.61,1366.76,1328.28,1333.32,158016000,SEK
2016-01-29,1339.33,1359.92,1335.93,1356.32,145874688,SEK
2016-02-01,1357.13,1365.9,1335.14,1342.43,106852360,SEK
2016-02-02,1340.18,1340.38,1314.19,1320.29,119679168,SEK
